codice_articolo,tipo_collo_1,tipo_collo_2,unita_misura_2,operatore_conversione,fattore_conversione
SYSTEM/1-M          ,REP05,     ,,*,0.0000
SZTS21L             ,REP01,,,*,0.0000
SZTS21T             ,REP01,,,*,0.0000
SZTS21Z             ,REP01,,,*,0.0000
T02130              ,REP05,,,*,0.0000
T064                ,REP05,     ,,*,0.0000
T20001089           ,REP01,     ,,*,0.0000
T20003060           ,REP01,     ,,*,0.0000
T20003089           ,REP01,     ,,*,0.0000
T205/000050         ,REP05,     ,,*,0.0000
T205/000100         ,REP05,     ,,*,0.0000
T207/000050         ,REP05,     ,,*,0.0000
T207/00100          ,REP05,     ,,*,0.0000
T208/000050         ,REP05,     ,,*,0.0000
T208/000100         ,REP05,     ,,*,0.0000
T303/050            ,REP05,     ,,*,0.0000
T303/100            ,REP05,     ,,*,0.0000
t930021             ,REP01,REP01,BR ,/,6.0000
t930027             ,REP01,REP01,BR ,/,6.0000
t930033             ,REP01,REP01,BR ,/,6.0000
t930042             ,REP01,REP01,BR ,/,6.0000
t930048             ,REP01,REP01,BR ,/,6.0000
t930060             ,REP01,REP01,BR ,/,6.0000
t930076             ,REP01,REP01,BR ,/,6.0000
t930089             ,REP01,REP01,BR ,/,6.0000
t930114             ,REP01,REP01,BR ,/,6.0000
TA115               ,REP05,     ,,*,0.0000
TA230               ,REP05,     ,,*,0.0000
TAB4100Y000         ,REP05,     ,,*,0.0000
TAGOS3              ,REP05,     ,,*,0.0000
TALLIN S3 SRC       ,REP05,     ,,*,0.0000
TALLIN S3 SRC 39    ,REP05,     ,,*,0.0000
TAPPIORECCH         ,REP05,     ,,*,0.0000
TB.13.135           ,REP05,,,*,0.0000
TB.13.138           ,REP05,,,*,0.0000
TB.21.901           ,REP05,,,*,0.0000
TB01GR              ,REP05,     ,,*,0.0000
TC0002              ,REP05,     ,,*,0.0000
TC0003              ,REP05,     ,,*,0.0000
TC0004              ,REP05,     ,,*,0.0000
TC0005              ,REP05,     ,,*,0.0000
TC0013              ,REP05,     ,,*,0.0000
TC0014              ,REP05,     ,,*,0.0000
TC230               ,REP05,     ,,*,0.0000
TCA08063            ,REP05,     ,,*,0.0000
TCA230              ,REP05,     ,,*,0.0000
TCC06063            ,REP05,     ,,*,0.0000
TCC08063            ,REP05,     ,,*,0.0000
TCC12063            ,REP05,     ,,*,0.0000
TCC16063            ,REP05,     ,,*,0.0000
TCD06063            ,REP05,     ,,*,0.0000
TCD08063            ,REP05,     ,,*,0.0000
TCD12063            ,REP05,     ,,*,0.0000
TCD16063            ,REP05,     ,,*,0.0000
TCE12063            ,REP05,     ,,*,0.0000
TCEI2593108X20      ,REP05,,,*,0.0000
TCF06063            ,REP05,     ,,*,0.0000
TCF08063            ,REP05,     ,,*,0.0000
TCG12063            ,REP05,     ,,*,0.0000
TCG16063            ,REP05,     ,,*,0.0000
TD0001-16TRAF.      ,REP05,     ,,*,0.0000
TD0001-20TRAF.      ,REP05,     ,,*,0.0000
TD0001-24TRAF.      ,REP05,     ,,*,0.0000
TD0003-16           ,REP05,     ,,*,0.0000
TD0003-24           ,REP05,     ,,*,0.0000
TD001GM201          ,REP05,,,*,0.0000
TD0101F             ,REP05,,,*,0.0000
TE0001-16TRAF.      ,REP05,     ,,*,0.0000
TE0001-20TRAF.      ,REP05,     ,,*,0.0000
TE0001-24TRAF.      ,REP05,     ,,*,0.0000
TE0003-16TRAF.      ,REP05,     ,,*,0.0000
TE0003-24           ,REP05,     ,,*,0.0000
TECNOLIGHT          ,REP05,     ,,*,0.0000
TECNOLIGHT-10       ,REP05,     ,,*,0.0000
TESTECODE           ,REP01,,,/,0.0000
TESTECODEDEC        ,REP01,,,*,0.0000
TFS1212             ,REP05,     ,,*,0.0000
TIFFANY             ,REP05,     ,,*,0.0000
TIFFANY-42          ,REP05,     ,,*,0.0000
TIFFANY-43          ,REP05,     ,,*,0.0000
TIFFANY-44          ,REP05,     ,,*,0.0000
TIFFANY-45          ,REP05,     ,,*,0.0000
TIRA44              ,REP05,     ,,*,0.0000
TIZIANO S3 SRC - 42 ,REP05,     ,,*,0.0000
TIZIANO S3 SRC - 43 ,REP05,     ,,*,0.0000
TL115               ,REP05,     ,,*,0.0000
TM101/PLUS          ,REP05,,,*,0.0000
TM115               ,REP05,,,*,0.0000
TM125               ,REP05,,,*,0.0000
TM176INV            ,REP05,,,*,0.0000
TM210               ,REP05,,,*,0.0000
TM300               ,REP05,,,*,0.0000
TONDO006            ,REP01,REP01,BR ,/,2.0000
TONDO008            ,REP01,REP01,BR ,/,3.0000
TONDO010            ,REP01,REP01,BR ,/,4.0000
TONDO012            ,REP01,REP01,BR ,/,6.0000
TONDO014            ,REP01,REP01,BR ,/,8.0000
TONDO016            ,REP01,REP01,BR ,/,10.0000
TONDO018            ,REP01,REP01,BR ,/,12.0000
TONDO020            ,REP01,REP01,BR ,/,15.0000
TONDO022            ,REP01,REP01,BR ,/,18.0000
TONDO024            ,REP01,REP01,BR ,/,21.3000
TONDO025            ,REP01,REP01,BR ,/,24.0000
TONDO026            ,REP01,REP01,NR ,*,25.0000
TONDO028            ,REP01,REP01,BR ,/,29.0000
TONDO030            ,REP01,REP01,BR ,/,34.0000
TONDO032            ,REP01,REP01,BR ,/,38.0000
TONDO035            ,REP01,REP01,BR ,/,46.0000
TONDO040            ,REP01,REP01,BR ,/,60.0000
TONDO045            ,REP01,REP01,BR ,/,75.0000
TONDO050            ,REP01,REP01,BR ,/,93.0000
TONDO060            ,REP01,REP01,BR ,/,134.0000
TONDO070            ,REP01,REP01,BR ,/,181.0000
TONDO100            ,REP01,REP01,BR ,/,370.0000
TONDO2S355020       ,REP01,REP01,BR ,/,30.0000
TONDO2S355022       ,REP01,REP01,BR ,/,36.0000
TONDOCA08           ,REP02,REP02,MT ,/,0.3950
TONDOCA10           ,REP02,REP02,MT ,/,0.6170
TONDOCA12           ,REP02,REP02,MT ,/,0.8880
TONDOCA14           ,REP02,REP02,MT ,/,1.2100
TONDOCA16           ,REP02,REP02,MT ,/,1.5800
TONDOCA18           ,REP02,REP02,MT ,/,2.0000
TONDOCA20           ,REP02,REP02,MT ,/,2.4700
TONDOCA22           ,REP02,REP02,MT ,/,2.9800
TONDOCA24           ,REP02,REP02,MT ,/,3.5500
TONDOCA26           ,REP02,REP02,MT ,/,4.1700
TONDOCA28           ,REP02,REP02,MT ,/,4.8300
TONDOCA30           ,REP02,REP02,MT ,/,5.5500
TORCH S3 SRC 39     ,REP05,     ,,*,0.0000
TOWER-40            ,REP05,     ,,*,0.0000
TOWER-41            ,REP05,     ,,*,0.0000
TOWER-43            ,REP05,     ,,*,0.0000
TOWER-44            ,REP05,     ,,*,0.0000
TR0022-16           ,REP05,,,*,0.0000
TR0022-20           ,REP05,,,*,0.0000
TR0022-24           ,REP05,,,*,0.0000
TRAFILATO06LC       ,REP01,REP01,BR ,/,2.0000
TRAFILATO08LC       ,REP01,REP01,BR ,/,3.0000
TRAFILATO10LC       ,REP01,REP01,BR ,/,4.0000
TRAFILATO12LC       ,REP01,REP01,BR ,/,6.0000
TRAFILATO14LC       ,REP01,REP01,BR ,/,8.0000
TRAFILATO16LC       ,REP01,REP01,BR ,/,10.0000
TRAFILATO18LC       ,REP01,REP01,BR ,/,12.0000
TRAFILATO20LC       ,REP01,REP01,BR ,/,15.0000
TRALICCIO125        ,REP02,,kg.,*,1.0600
TRALICCIO75         ,REP02,     ,kg.,*,0.5000
TRALICCIO95         ,REP02,     ,kg.,*,1.0600
TRASLUCIDA2         ,REP04,     ,FG ,/,1.8800
TRASLUCIDA3         ,REP04,     ,FG ,/,2.8200
TRASLUCIDA4         ,REP04,     ,FG ,/,3.7600
TRASLUCIDA5         ,REP04,     ,FG ,/,4.7000
TRASLUCIDA6         ,REP04,     ,FG ,/,5.6400
TRASLUCIDA7         ,REP04,     ,FG ,/,6.5800
TSPEI1030           ,REP05,,,*,0.0000
TSTZNC50            ,REP01,,,*,0.0000
TSZZNC50            ,REP01,,,*,0.0000
TT/G082             ,REP05,     ,,*,0.0000
TT/G102             ,REP05,     ,,*,0.0000
TT/G127             ,REP05,     ,,*,0.0000
TT125S12T0          ,REP05,     ,,*,0.0000
TT200S18T0          ,REP05,     ,,*,0.0000
TURGAJ              ,REP05,     ,,*,0.0000
TURGAJ-3XL          ,REP05,     ,,*,0.0000
TURGAJ-L            ,REP05,     ,,*,0.0000
TURGAJ-M            ,REP05,     ,,*,0.0000
TURGAJ-XL           ,REP05,     ,,*,0.0000
TURGAJ-XXL          ,REP05,     ,,*,0.0000
TW001GM201          ,REP05,,,*,0.0000
TW004GD201          ,REP05,,,*,0.0000
TW0200J             ,REP05,,,*,0.0000
TW0350              ,REP05,,,*,0.0000
TW0350J             ,REP05,,,*,0.0000
TYPHOON - 40        ,REP05,     ,,*,0.0000
TYPHOON - 41        ,REP05,     ,,*,0.0000
TYPHOON - 42        ,REP05,     ,,*,0.0000
TYPHOON - 43        ,REP05,     ,,*,0.0000
TYPHOON - 44        ,REP05,     ,,*,0.0000
TYPHOON - 45        ,REP05,,,*,0.0000
TYPHOON - 46        ,REP05,,,*,0.0000
U02851740           ,REP05,     ,,*,0.0000
U06010003           ,REP05,     ,,*,0.0000
U06410005           ,REP05,     ,,*,0.0000
U5050GR             ,REP05,,,*,0.0000
UA10164-40          ,REP05,,,*,0.0000
UA10164-42          ,REP05,,,*,0.0000
UA10164-43          ,REP05,,,*,0.0000
UA10164-44          ,REP05,,,*,0.0000
UA10164-45          ,REP05,,,*,0.0000
UA10164-46          ,REP05,,,*,0.0000
UCF2M               ,REP05,     ,,*,0.0000
UE10013 39          ,REP05,     ,,*,0.0000
UE10013 40          ,REP05,     ,,*,0.0000
UE10013 41          ,REP05,     ,,*,0.0000
UE10013 42          ,REP05,     ,,*,0.0000
UE10013 43          ,REP05,     ,,*,0.0000
UE10013 44          ,REP05,     ,,*,0.0000
UE10013 45          ,REP05,     ,,*,0.0000
UE10013 46          ,REP05,     ,,*,0.0000
UE10013 47          ,REP05,     ,,*,0.0000
UE10013 48          ,REP05,     ,,*,0.0000
UE20025-38          ,REP05,     ,,*,0.0000
UE20025-39          ,REP05,,,*,0.0000
UE20025-40          ,REP05,     ,,*,0.0000
UE20025-41          ,REP05,     ,,*,0.0000
UE20025-42          ,REP05,,,*,0.0000
UE20025-43          ,REP05,     ,,*,0.0000
UE20025-44          ,REP05,     ,,*,0.0000
UE20025-45          ,REP05,     ,,*,0.0000
UE20025-46          ,REP05,     ,,*,0.0000
UE20025-47          ,REP05,,,*,0.0000
UE20025-48          ,REP05,,,*,0.0000
UH5570              ,REP05,     ,,*,0.0000
UNP065              ,REP03,REP03,BR ,/,43.0000
UNP080              ,REP03,REP03,BR ,/,52.0000
UNP100              ,REP03,REP03,BR ,/,127.2000
UNP10006            ,REP03,REP03,BR ,/,63.6000
UNP120              ,REP03,REP03,BR ,/,80.0000
UNP140              ,REP03,REP03,BR ,/,96.0000
UNP160              ,REP03,REP03,BR ,/,114.0000
UNP180              ,REP03,REP03,BR ,/,132.0000
UNP200              ,REP03,REP03,BR ,/,303.6000
UNP20006            ,REP03,REP03,BR ,/,151.8000
UNP220              ,REP03,REP03,BR ,/,177.0000
UNP240              ,REP03,REP03,BR ,/,200.0000
UNP260              ,REP03,REP03,BR ,/,228.0000
UNP280              ,REP03,REP03,BR ,/,252.0000
UNP320              ,REP03,REP03,BR ,/,357.0000
UR3000              ,REP05,     ,,*,0.0000
UT1400              ,REP05,     ,,*,0.0000
UT1401              ,REP05,     ,,*,0.0000
UT1600              ,REP05,     ,,*,0.0000
UTI000064TRAF.      ,REP05,     ,,*,0.0000
UTI000065           ,REP05,     ,,*,0.0000
UTI000066           ,REP05,     ,,*,0.0000
UTI000075           ,REP05,     ,,*,0.0000
UTI000158           ,REP05,     ,,*,0.0000
UTI000160           ,REP05,     ,,*,0.0000
UU-0015-8296-2      ,REP05,     ,,*,0.0000
UU-0015-8298-8      ,REP05,     ,,*,0.0000
V83NH92PWS145       ,REP05,,,*,0.0000
VC3011L             ,REP05,,,*,0.0000
VC4210MX            ,REP05,,,*,0.0000
VPR0148/72          ,REP05,     ,,*,0.0000
VPR0607             ,REP05,     ,,*,0.0000
VPRS100/08X5        ,REP05,     ,,*,0.0000
VS1108080           ,REP05,     ,,*,0.0000
VS1108100           ,REP05,     ,,*,0.0000
VS1108120           ,REP05,     ,,*,0.0000
VS1110080           ,REP05,     ,,*,0.0000
VS1110100           ,REP05,     ,,*,0.0000
VS1110120           ,REP05,     ,,*,0.0000
VS1110140           ,REP05,     ,,*,0.0000
VS3108080           ,REP05,     ,,*,0.0000
VS3108100           ,REP05,     ,,*,0.0000
VS3108120           ,REP05,     ,,*,0.0000
VS3110080           ,REP05,     ,,*,0.0000
VS3110100           ,REP05,     ,,*,0.0000
VS3110120           ,REP05,     ,,*,0.0000
VZ0712060           ,REP05,     ,,*,0.0000
W000010386          ,REP05,,,*,0.0000
W000010387          ,REP05,,,*,0.0000
W000260031          ,REP05,     ,,*,0.0000
W000261983          ,REP05,     ,,*,0.0000
W000268854          ,REP05,,,*,0.0000
W000273294          ,REP05,     ,,*,0.0000
W000274224          ,REP05,,,*,0.0000
W000276803          ,REP05,     ,,*,0.0000
W000276910          ,REP05,     ,,*,0.0000
W000278170          ,REP05,     ,,*,0.0000
W000278880          ,REP05,     ,,*,0.0000
W000278881          ,REP05,,,*,0.0000
W000305113          ,REP05,     ,,*,0.0000
W000335163          ,REP05,     ,,*,0.0000
W000377494          ,REP05,     ,,*,0.0000
W000382578          ,REP05,     ,,*,0.0000
W000385241          ,REP05,     ,,*,0.0000
W000385244          ,REP05,     ,,*,0.0000
W000385245          ,REP05,     ,,*,0.0000
W000385250          ,REP05,     ,,*,0.0000
W000401178          ,REP05,,,*,0.0000
W000401575          ,REP05,,,*,0.0000
W000403591          ,REP05,,,*,0.0000
W000403599          ,REP05,     ,,*,0.0000
W000403601          ,REP05,     ,,*,0.0000
W00288271           ,REP05,,,*,0.0000
WAKEA1-2X           ,REP05,     ,,*,0.0000
WAKEA1-L            ,REP05,     ,,*,0.0000
WAKEA1-M            ,REP05,     ,,*,0.0000
WAKEA1-S            ,REP05,     ,,*,0.0000
WAKEA1-XL           ,REP05,     ,,*,0.0000
WAKEA3-2X           ,REP05,     ,,*,0.0000
WAKEA3-L            ,REP05,     ,,*,0.0000
WAKEA3-XL           ,REP05,     ,,*,0.0000
WAKEA4              ,REP05,     ,,*,0.0000
WAKEA4-2X           ,REP05,     ,,*,0.0000
WAKEA4-L            ,REP05,     ,,*,0.0000
WAKEA4-XL           ,REP05,     ,,*,0.0000
WALKLANDER - 44     ,REP05,     ,,*,0.0000
WALKLANDER - 46     ,REP05,     ,,*,0.0000
WALKLANDER - 48     ,REP05,     ,,*,0.0000
WALKLANDER - 50     ,REP05,     ,,*,0.0000
WALKLANDER - 52     ,REP05,     ,,*,0.0000
WALKLANDER - 54     ,REP05,     ,,*,0.0000
WALKLANDER - 56     ,REP05,     ,,*,0.0000
WALKLANDER 04-44    ,REP05,     ,,*,0.0000
WE1100015           ,REP05,     ,,*,0.0000
WOOL-10             ,REP05,     ,,*,0.0000
WOOL9-10            ,REP05,     ,,*,0.0000
WORKTOPSTG10        ,REP05,     ,,*,0.0000
WORKTOPSTG9         ,REP05,     ,,*,0.0000
WYLPN10395          ,REP05,,,*,0.0000
X1A-GA              ,REP05,     ,,*,0.0000
XA-0091-0172-7      ,REP05,     ,,*,0.0000
XA-0091-0174-3      ,REP05,     ,,*,0.0000
XA-0091-0179-2      ,REP05,     ,,*,0.0000
XA-0091-0187-5      ,REP05,     ,,*,0.0000
XA-0091-0188-3      ,REP05,     ,,*,0.0000
XA-0091-0202-2      ,REP05,     ,,*,0.0000
XA-0091-0213-9      ,REP05,     ,,*,0.0000
XC-9914-9577-8      ,REP05,     ,,*,0.0000
XC-9914-9582-8      ,REP05,     ,,*,0.0000
XE-0034-1143-8      ,REP05,     ,,*,0.0000
XE-0034-1155-2      ,REP05,     ,,*,0.0000
XE-0034-1188-3      ,REP05,     ,,*,0.0000
XE-0034-1199-0      ,REP05,     ,,*,0.0000
Y0SA0737            ,REP05,     ,,*,0.0000
Y135G1A04137D       ,REP05,     ,,*,0.0000
Y5100030            ,REP05,     ,,*,0.0000
Y52X00350S2         ,REP05,,,*,0.0000
Y52X00400S2         ,REP05,,,*,0.0000
Y52X00450S2         ,REP05,,,*,0.0000
Y52X00500S2         ,REP05,,,*,0.0000
Y52X00600S2         ,REP05,,,*,0.0000
Y52X00700S2         ,REP05,,,*,0.0000
Y67800601           ,REP05,,,*,0.0000
Y67800602           ,REP05,     ,,*,0.0000
Y9B58215            ,REP05,     ,,*,0.0000
YA567000010000      ,REP05,     ,,*,0.0000
YA905010051400      ,REP05,     ,,*,0.0000
YA950010020000      ,REP05,     ,,*,0.0000
YISCLD              ,REP05,     ,,*,0.0000
YKITENTRM35E40S     ,REP05,     ,,*,0.0000
YYA567000010000     ,REP05,     ,,*,0.0000
YYSM/250/EG1        ,REP05,     ,,*,0.0000
YZ0106080           ,REP05,,,*,0.0000
YZ0106100           ,REP05,     ,,*,0.0000
YZ0108060           ,REP05,     ,,*,0.0000
YZ0108100           ,REP05,     ,,*,0.0000
YZ6106060           ,REP05,     ,,*,0.0000
Z08.001.ZF          ,REP01,     ,,*,0.0000
Z08.002.ZF          ,REP01,     ,,*,0.0000
Z08.006.01.ZF       ,REP01,     ,,*,0.0000
Z08.023.ZF          ,REP01,     ,,*,0.0000
Z08.024.ZF          ,REP01,     ,,*,0.0000
Z08.025.ZF          ,REP01,,,*,0.0000
Z08.029.01.ZF       ,REP01,     ,,*,0.0000
Z08.115.ZF          ,REP01,,,*,0.0000
Z08.116.ZF          ,REP01,     ,,*,0.0000
Z11F040M20PM        ,REP05,     ,,*,0.0000
Z11F060M20PM        ,REP05,     ,,*,0.0000
Z11F080M20PM        ,REP05,     ,,*,0.0000
Z12.063.01.ZF       ,REP01,,,*,0.0000
Z12.085.ZF          ,REP01,,,*,0.0000
Z120/020            ,REP05,     ,,*,0.0000
Z12F040M20PM        ,REP05,     ,,*,0.0000
Z13.080.ZF          ,REP05,,,*,0.0000
Z13.136.E.ZF        ,REP05,,,*,0.0000
Z13.137.E.ZF        ,REP05,,,*,0.0000
Z13.138.ZF          ,REP05,,,*,0.0000
Z13.139.E.ZF        ,REP05,,,*,0.0000
Z13.140.E.ZF        ,REP05,,,*,0.0000
Z13.142.ZF          ,REP05,,,*,0.0000
Z13.152.ZF          ,REP05,,,*,0.0000
Z13.251.50          ,REP05,,,*,0.0000
Z146/001            ,     ,     ,,*,0.0000
Z15.057.ZF          ,REP01,,,*,0.0000
Z200/020            ,REP05,     ,,*,0.0000
Z200/040            ,REP05,     ,,*,0.0000
Z200/080            ,REP05,     ,,*,0.0000
Z200/100            ,REP05,     ,,*,0.0000
Z200/120            ,REP05,     ,,*,0.0000
Z649/597            ,REP05,     ,,*,0.0000
Z740/001            ,REP05,     ,,*,0.0000
Z741/001            ,REP05,     ,,*,0.0000
Z742/001            ,REP05,     ,,*,0.0000
Z770                ,REP05,     ,,*,0.0000
Z771                ,REP05,     ,,*,0.0000
ZANG2003            ,REP01,REP01,BR ,/,5.0000
ZANG2004            ,REP01,REP01,BR ,/,6.0000
ZANG2504            ,REP01,REP01,BR ,/,8.7600
ZANG2505            ,REP01,REP01,BR ,/,11.0000
ZANG3005            ,REP01,REP01,BR ,/,13.2000
ZANG3505            ,REP01,REP01,BR ,/,16.0000
ZANG4005            ,REP01,REP01,BR ,/,18.0000
ZANG4505            ,REP01,REP01,BR ,/,21.0000
ZANG5005            ,REP01,REP01,BR ,/,23.0000
ZANG6005            ,REP01,REP01,BR ,/,28.0000
ZBREP0.40           ,REP05,     ,,*,0.0000
ZELLE402005         ,REP01,,BR ,/,13.2000
ZELLE604005         ,REP01,,,*,0.0000
ZELUS               ,REP05,     ,,*,0.0000
ZJE0110120          ,REP05,,,*,0.0000
ZJE0110150          ,REP05,     ,,*,0.0000
ZJE0112110          ,REP05,     ,,*,0.0000
ZJE0112160          ,REP05,     ,,*,0.0000
ZJE0114120          ,REP05,     ,,*,0.0000
ZJE0114145          ,REP05,     ,,*,0.0000
ZJE0116145          ,REP05,     ,,*,0.0000
ZJE0116170          ,REP05,     ,,*,0.0000
ZJE0116220          ,REP05,     ,,*,0.0000
ZJE0120170          ,REP05,     ,,*,0.0000
ZJE0120220          ,REP05,     ,,*,0.0000
ZJE112180           ,REP05,     ,,*,0.0000
ZLF15040            ,REP05,     ,,*,0.0000
ZLF15060            ,REP05,     ,,*,0.0000
ZLF15080            ,REP05,     ,,*,0.0000
ZLF18040            ,REP05,     ,,*,0.0000
ZLF18060            ,REP05,     ,,*,0.0000
ZLF18080            ,REP05,,,*,0.0000
ZLNP11540COMB       ,REP05,     ,,*,0.0000
ZLNP11540M14        ,REP05,     ,,*,0.0000
ZMTZ30X8            ,REP01,     ,,*,0.0000
ZMTZ40X8            ,REP01,     ,,*,0.0000
ZPIATTO10005        ,REP01,REP01,BR ,/,24.0000
ZPIATTO2004         ,REP01,REP01,BR ,/,4.0000
ZPIATTO2005         ,REP01,REP01,BR ,/,4.7000
ZPIATTO2505         ,REP01,REP01,BR ,/,6.0000
ZPIATTO3005         ,REP01,REP01,BR ,/,7.3000
ZPIATTO3006         ,REP01,REP01,BR ,/,9.0000
ZPIATTO3008         ,REP01,REP01,BR ,/,11.0000
ZPIATTO3010         ,REP01,REP01,BR ,/,14.6000
ZPIATTO3015         ,REP01,REP01,BR ,/,21.0000
ZPIATTO3020         ,REP01,REP01,BR ,/,28.2000
ZPIATTO3505         ,REP01,REP01,BR ,/,9.0000
ZPIATTO4004         ,REP01,REP01,BR ,/,8.0000
ZPIATTO4005         ,REP01,REP01,BR ,/,9.4200
ZPIATTO4008         ,REP01,REP01,BR ,/,16.0000
ZPIATTO4010         ,REP01,REP01,BR ,/,18.6500
ZPIATTO4020         ,REP01,REP01,BR ,/,38.0000
ZPIATTO5003         ,REP01,REP01,BR ,/,8.0000
ZPIATTO5005         ,REP01,REP01,BR ,/,12.0000
ZPIATTO5008         ,REP01,REP01,BR ,/,19.0000
ZPIATTO5010         ,REP01,REP01,BR ,/,24.0000
ZPIATTO6005         ,REP01,REP01,BR ,/,15.0000
ZPIATTO6010         ,REP01,REP01,BR ,/,29.0000
ZPIATTO8005         ,REP01,REP01,BR ,/,19.0000
ZQUADRO10           ,REP01,REP01,BR ,/,5.0000
ZQUADRO12           ,REP01,REP01,BR ,/,7.0000
ZQUADRO14           ,REP01,REP01,BR ,/,9.0000
ZQUADRO16           ,REP01,REP01,BR ,/,12.5000
ZQUADRO30           ,REP01,REP01,BR ,/,42.5000
ZRL115X1.0          ,REP05,,,*,0.0000
ZRL115X1.6          ,REP05,,,*,0.0000
ZRL115X3.2          ,REP05,,,*,0.0000
ZRL115X6.4          ,REP05,,,*,0.0000
ZRL115Z040          ,REP05,,,*,0.0000
ZRL115Z060          ,REP05,     ,,*,0.0000
ZRL115Z080          ,REP05,     ,,*,0.0000
ZRL115Z100          ,REP05,     ,,*,0.0000
ZRL115Z120          ,REP05,     ,,*,0.0000
ZRL125X1.6          ,REP05,,,*,0.0000
ZRL125X3.2          ,REP05,,,*,0.0000
ZRL125X6.4          ,REP05,,,*,0.0000
ZRL125Z040          ,REP05,,,*,0.0000
ZRL230X1.9          ,REP05,,,*,0.0000
ZRL230X3.2          ,REP05,,,*,0.0000
ZRL230X6.5          ,REP05,     ,,*,0.0000
ZRL230X7.0          ,REP05,     ,,*,0.0000
ZT303004            ,REP01,REP01,BR ,/,10.6300
ZT303005            ,REP01,REP01,BR ,/,13.0000
ZT353504            ,REP01,REP01,BR ,/,15.0000
ZT353505            ,REP01,REP01,BR ,/,17.0000
ZT404005            ,REP01,,BR ,/,17.6400
ZT505006            ,REP01,,BR ,/,26.5800
ZTONDO05M2          ,REP01,REP01,BR ,/,0.3100
ZTONDO05M3          ,REP01,REP01,ML ,*,0.1540
ZTONDO06M2          ,REP01,REP01,BR ,/,0.4500
ZTONDO06M3          ,REP01,REP01,ML ,*,0.2220
ZTONDO08            ,REP01,REP01,BR ,/,2.5000
ZTONDO10            ,REP01,REP01,BR ,/,4.0000
ZTONDO12            ,REP01,REP01,BR ,/,5.5000
ZTONDO14            ,REP01,REP01,BR ,/,7.2000
